Store ID,Country,Product ID,Product Category,Units Sold,Date of Sale,GDP Growth Rate,Inflation Rate,Price Sold
1567,Germany,85518,Mens,6,2021-05-06,1.72,14.24,379.5
8210,UK,70298,Womens,12,2023-05-31,-1.29,-8.4,-218.96
9167,France,19786,Womens,6,2021-06-15,3.3,10.93,294.43
3510,France,37212,Womens,7,2023-01-02,0.24,10.99,297.32
7328,Italy,90172,Mens,8,2019-10-05,7.76,3.69,99.02
1265,Germany,58800,Womens,7,2020-07-05,-6.99,8.7,235.11
2067,Spain,74338,Womens,7,2023-06-25,3.52,10.97,299.11
7345,Italy,80362,Mens,5,2019-04-21,3.97,16.64,435.95
3161,UK,91729,Womens,11,2020-01-20,0.19,-6.02,-150.37
4055,Spain,63978,Mens,12,2024-01-31,0.32,-10.52,-270.5
2037,Germany,73551,Womens,7,2021-01-30,6.64,8.81,230.24
2887,Italy,21382,Womens,12,2022-04-29,0.24,-9.55,-243.76
3188,Italy,33271,Mens,10,2023-02-22,-4.63,-1.36,-39.49
3851,Germany,25044,Mens,10,2020-11-24,3.18,-3.59,-89.03
4313,Italy,19312,Mens,10,2022-12-20,2.03,-3.58,-92.55
7954,Germany,56742,Womens,8,2020-02-09,4.47,7.95,214.87
8600,UK,66611,Womens,7,2022-09-20,5.87,9.25,245.13
8609,UK,97852,Mens,8,2022-05-17,0.2,4.34,115.06
2304,UK,75295,Womens,8,2019-01-22,5.58,3.14,90.57
3934,Spain,72372,Mens,11,2020-11-08,-7.2,-6.96,-176.54
7120,UK,95580,Mens,10,2020-09-02,0.94,-0.82,-18.34
8600,Germany,93756,Mens,9,2022-05-16,1.19,1.82,54.76
3247,France,47933,Mens,10,2019-01-08,3.76,-2.23,-54.05
3773,Germany,34594,Mens,6,2020-12-02,4.46,12.22,327.47
1721,Germany,57283,Mens,10,2023-09-07,-2.65,-2.13,-53.38
3934,Spain,90820,Mens,9,2023-12-14,-1.98,0.82,21.28
7346,Germany,37563,Womens,18,2020-06-12,1.05,-32.54,-845.34
8099,Germany,14929,Womens,6,2020-08-24,2.24,13.1,349.48
7107,Italy,34237,Mens,10,2023-08-04,-1.72,-2.11,-50.42
2067,France,85775,Mens,7,2020-10-18,5.45,8.83,239.39
5959,Italy,73952,Womens,9,2019-06-15,8.7,1.16,35.21
7420,Spain,24488,Womens,12,2021-04-28,2.26,-10.38,-265.86
6149,Spain,10974,Womens,13,2020-05-10,2.43,-14.53,-381.54
2037,Germany,17557,Mens,7,2020-08-12,2.15,8.99,243.58
8942,Italy,72887,Mens,8,2020-03-04,3.95,4.62,124.71
9742,Germany,76415,Womens,4,2021-02-12,2.71,21.62,575.12
9170,Germany,92480,Mens,13,2019-06-12,5.75,-13.36,-342.26
6389,Germany,75111,Mens,7,2020-01-01,-5.48,8.57,230.46
9167,France,57695,Mens,5,2023-03-30,5.75,18.83,501.93
3247,Spain,80362,Womens,9,2022-06-16,9.92,0.6,23.79
9384,France,68323,Mens,6,2019-03-13,-1.84,13.58,353.46
7812,UK,10463,Mens,7,2023-01-08,-7.61,11.21,300.69
4055,Spain,14991,Mens,7,2020-10-16,-0.63,9.79,258.25
2887,France,92861,Womens,12,2024-01-20,2.18,-9.24,-237.1
1269,Germany,62694,Mens,13,2023-03-13,1.29,-13.57,-348.06
2789,Italy,94879,Womens,10,2023-12-24,2.46,-2.2,-51.18
3940,UK,82124,Mens,8,2019-09-26,2.47,3.98,109.46
8103,France,93239,Womens,6,2023-11-12,0.15,14.25,376.05
2377,Germany,50723,Womens,8,2020-02-19,-0.43,5.71,161.59
6075,France,37916,Womens,10,2022-06-22,5.57,-1.2,-18.59
1518,UK,60087,Womens,10,2021-10-12,-2.18,-2.99,-75.58
3185,UK,72673,Womens,10,2020-11-05,-3.37,-3.57,-95.99
3247,Spain,19573,Mens,10,2021-12-19,7.47,-1.78,-46.76
5719,UK,86779,Womens,10,2019-01-06,5.9,-2.05,-49.46
5931,Spain,79973,Mens,10,2023-09-29,1.44,-1.25,-25.1
5346,UK,17894,Womens,10,2021-09-08,5.52,-3.22,-77.96
9028,Italy,21382,Womens,6,2020-07-23,2.4,14.95,401.46
5251,UK,67652,Mens,6,2024-01-15,13.78,13.21,353.96
1852,Italy,13493,Mens,11,2020-02-11,1.52,-7.4,-185.06
8432,UK,42785,Womens,9,2022-05-25,11.85,1.08,27.13
2003,Germany,82931,Womens,11,2019-01-26,3.77,-7.85,-200.63
4836,Germany,51994,Mens,11,2024-01-13,-1.39,-6.94,-173.88
5295,Italy,45905,Mens,7,2021-10-25,0.96,7.49,203.22
7156,Spain,98781,Mens,12,2021-09-12,1.01,-9.29,-241.57
2963,UK,32452,Womens,12,2023-04-05,1.75,-11.4,-295.32
3934,UK,77231,Mens,8,2020-01-25,1.73,4.35,114.23
5498,UK,58800,Womens,12,2020-12-10,-0.24,-10.71,-278.15
7423,France,30604,Mens,8,2020-07-24,2.46,6.22,165.7
7217,Spain,29846,Womens,10,2023-01-11,6.67,-3.15,-73.67
3773,Spain,58425,Womens,11,2021-01-23,0.6,-7.02,-174.49
1817,Germany,53193,Mens,8,2019-05-26,-2.06,7.38,201.52
5295,Italy,59112,Womens,9,2022-11-12,9.49,3.65,90.62
6075,Italy,57834,Womens,7,2021-02-23,8.94,7.89,210.66
1505,France,36572,Mens,8,2022-06-26,1.61,4.21,116.91
2304,Italy,14741,Womens,12,2020-06-09,6.71,-12.17,-313.07
9420,Italy,93395,Womens,8,2023-01-25,4.43,3.44,98.83
7162,UK,59680,Mens,9,2019-01-13,2.21,1.91,53.7
3622,UK,34237,Mens,10,2021-06-21,2.82,-3.79,-97.66
9170,Italy,42785,Womens,7,2020-01-19,1.22,8.62,236.86
5901,UK,88074,Mens,6,2020-07-09,0.18,12.81,339.56
6918,Italy,69988,Mens,8,2021-06-05,3.69,6.9,185.21
5085,UK,69963,Mens,8,2022-11-23,6.62,6.58,179.66
4371,Italy,14509,Mens,8,2019-01-19,8.01,6.61,174.28
7861,Italy,88303,Mens,11,2020-07-28,5.25,-7.15,-180.17
1852,Italy,62230,Womens,5,2023-02-23,3.4,19.38,512.1
1294,Germany,83827,Womens,13,2021-01-20,-2.34,-13.1,-341.1
7328,Germany,14248,Womens,12,2021-09-30,10.73,-8.64,-226.09
7420,Spain,61275,Womens,4,2020-02-23,6.8,20.98,558.14
8459,France,56448,Womens,9,2022-09-22,3.89,-0.69,-13.62
8103,UK,68347,Womens,6,2020-02-23,-4.9,14.22,375.0
7958,Germany,91218,Mens,9,2024-04-22,-5.04,1.66,45.85
2887,France,90891,Womens,6,2024-04-23,3.17,12.04,324.36
3673,Italy,75355,Mens,7,2023-06-24,-1.46,8.46,221.72
5085,Spain,19307,Mens,8,2023-08-26,-6.46,4.81,130.14
9167,Spain,52564,Womens,10,2019-05-02,-1.61,-0.75,-14.31
8372,UK,88877,Womens,9,2020-03-07,2.98,3.11,91.18
2296,Italy,11604,Womens,9,2019-02-13,0.52,1.57,45.08
7423,Spain,49634,Womens,12,2024-03-10,2.24,-8.87,-231.79
2460,Italy,53098,Mens,10,2024-04-27,1.93,-4.21,-104.59
5845,Germany,21920,Womens,9,2022-09-02,13.41,0.37,15.16
3188,Italy,45187,Womens,8,2020-01-16,4.46,5.18,140.66
6184,UK,89042,Mens,13,2019-05-25,8.17,-13.6,-351.81
5764,Italy,96701,Mens,11,2022-09-12,-1.94,-4.24,-114.61
9976,France,82900,Mens,7,2019-12-29,4.65,9.93,263.87
7718,Spain,30574,Womens,10,2021-12-09,8.33,-1.73,-39.97
6044,France,45905,Womens,10,2021-12-24,0.93,-3.98,-93.22
3756,France,92861,Mens,10,2019-12-21,1.97,-2.64,-67.08
1390,France,41038,Womens,9,2021-03-10,1.76,2.26,67.81
5931,France,60188,Mens,14,2022-04-02,-1.23,-17.58,-461.13
5498,Spain,61262,Mens,10,2022-03-10,3.57,-1.54,-36.09
2250,UK,48318,Mens,4,2021-04-05,-3.88,21.27,559.97
2460,Italy,45156,Mens,4,2022-02-25,-3.91,23.0,611.76
1649,France,99574,Womens,5,2020-02-02,2.23,15.43,412.03
8734,Italy,25746,Womens,10,2021-05-29,7.21,-1.91,-45.16
6389,UK,80512,Womens,11,2020-04-07,6.71,-6.54,-168.94
7652,Italy,19782,Mens,12,2023-11-10,-2.57,-11.72,-303.43
6871,Italy,92286,Mens,9,2024-02-03,-4.3,3.76,100.64
2251,Italy,12751,Mens,9,2021-03-18,12.22,2.84,81.05
8103,Italy,28913,Mens,10,2019-07-06,1.69,-2.89,-77.64
5466,Spain,49242,Womens,9,2023-10-10,-4.62,3.45,88.06
1265,Italy,69542,Mens,10,2021-01-01,0.47,-2.32,-55.66
2619,Spain,77016,Womens,7,2024-04-19,0.81,9.14,244.34
1034,UK,99746,Womens,9,2022-04-28,5.4,-0.49,-3.09
7423,France,26609,Womens,8,2022-11-12,8.81,4.84,132.72
2642,France,36549,Womens,12,2020-03-04,6.23,-11.83,-307.79
3934,UK,59717,Womens,10,2021-05-07,8.41,-4.52,-105.9
8099,France,73076,Womens,13,2022-07-31,5.41,-15.7,-406.68
1893,Spain,46402,Mens,10,2024-03-02,0.56,-2.84,-67.06
1612,France,90575,Womens,8,2019-08-25,-2.95,6.89,187.74
2912,Italy,86265,Mens,7,2022-05-02,7.09,7.2,192.0
7812,Germany,40310,Mens,8,2022-08-03,3.24,6.72,182.86
7861,Spain,26569,Womens,11,2021-02-09,-0.4,-7.23,-178.44
2296,Germany,13153,Mens,10,2021-01-27,-4.34,-0.08,-2.64
2912,Italy,85887,Mens,8,2019-05-16,4.13,3.6,100.22
2826,France,84985,Womens,11,2021-03-02,-0.81,-7.75,-200.96
5737,Italy,36080,Mens,11,2023-12-12,1.61,-6.64,-162.63
7420,UK,96695,Mens,10,2019-06-20,6.18,-2.36,-51.98
6184,Germany,10681,Mens,8,2019-06-08,-0.06,7.06,187.02
1662,Germany,83896,Womens,6,2019-07-20,1.97,14.11,384.4
7718,Germany,99977,Mens,11,2023-02-19,-3.78,-7.03,-182.96
3673,Spain,20380,Womens,10,2023-04-30,0.91,-1.21,-28.34
4137,Germany,73644,Mens,11,2021-08-19,-2.83,-8.58,-218.72
2912,France,33271,Mens,5,2023-12-05,4.97,16.97,449.92
2269,Italy,91005,Mens,10,2020-08-05,-1.01,-1.46,-39.15
1567,Spain,52335,Womens,6,2023-03-08,3.03,14.65,396.98
1612,Spain,49242,Mens,9,2021-05-25,-0.69,1.13,32.84
2996,Germany,72418,Mens,8,2020-01-06,-1.69,4.24,110.45
2999,France,10162,Mens,11,2019-04-13,-2.04,-5.16,-135.22
7634,France,93430,Mens,11,2021-09-28,-1.21,-5.77,-145.95
2037,UK,96931,Womens,8,2022-02-22,1.11,6.26,164.05
1346,Germany,44648,Mens,9,2022-08-29,7.36,3.9,106.71
8757,Italy,92352,Womens,8,2021-09-02,2.02,6.12,164.58
8099,Germany,60266,Womens,4,2021-03-08,0.83,20.45,537.57
5346,Germany,70298,Womens,9,2023-01-21,4.0,2.16,62.92
3728,France,60043,Mens,4,2022-06-07,5.45,23.5,624.79
6748,Spain,92783,Mens,7,2020-10-19,6.74,10.64,283.38
7107,UK,47946,Womens,9,2021-05-31,9.68,-0.11,3.02
5719,Italy,18264,Mens,9,2022-05-05,2.97,1.27,41.92
8734,France,85919,Womens,11,2024-03-23,2.74,-6.16,-151.63
7345,Germany,71269,Mens,9,2021-01-02,-6.31,3.57,97.66
4142,France,22673,Mens,12,2020-02-27,8.3,-8.68,-215.2
2743,Italy,46788,Womens,10,2020-07-25,2.18,-2.15,-51.79
3510,UK,55216,Womens,10,2023-06-22,9.36,-0.17,1.89
3224,Germany,52504,Womens,5,2019-06-20,3.5,16.87,442.27
8600,Italy,73968,Womens,13,2022-11-06,0.03,-13.79,-361.97
5656,Spain,12682,Mens,6,2019-06-22,13.13,14.29,375.99
5854,France,42450,Mens,9,2020-10-24,-0.71,-0.86,-9.38
1852,Italy,63303,Mens,13,2020-03-28,1.65,-16.53,-425.2
1505,UK,98449,Womens,4,2019-12-16,-4.36,20.93,556.28
8643,UK,34475,Womens,8,2024-04-09,-0.21,7.15,186.37
6066,Spain,66978,Mens,3,2023-07-16,-5.74,26.11,685.78
6281,UK,39296,Mens,11,2020-05-08,-4.34,-4.49,-110.82
4137,Germany,54171,Mens,9,2020-09-11,1.42,3.57,99.57
8998,UK,25156,Mens,7,2021-10-24,6.17,7.99,221.69
6806,Germany,69235,Mens,7,2022-01-21,-3.16,9.77,260.65
8519,Italy,95210,Mens,8,2021-07-07,2.42,5.18,142.58
1269,France,83168,Womens,10,2019-01-06,1.23,-2.68,-67.95
9719,Germany,26994,Womens,7,2019-10-15,-5.57,9.82,268.55
6149,Germany,71331,Mens,8,2023-06-30,6.38,4.86,129.45
6748,UK,88814,Mens,9,2022-03-15,8.06,0.6,15.66
7423,UK,41537,Womens,8,2023-12-12,3.05,5.51,153.44
8835,Spain,34155,Womens,9,2022-12-18,-0.45,0.52,12.41
8693,Italy,87674,Womens,6,2024-03-28,-9.7,14.01,370.37
5764,Italy,92946,Womens,7,2020-08-30,1.96,10.23,263.18
5818,Italy,93738,Womens,8,2020-04-01,7.41,3.89,108.83
6149,France,45028,Mens,5,2023-10-31,-2.29,16.73,443.95
1852,France,70452,Womens,8,2022-05-10,2.46,5.7,160.79
3631,Germany,65848,Mens,8,2022-05-20,1.86,6.36,167.17
2963,France,11167,Mens,10,2021-10-26,7.02,-3.68,-88.47
2304,Germany,54075,Mens,11,2020-09-15,4.6,-7.24,-186.03
7718,Germany,83443,Womens,12,2020-01-11,-1.42,-8.96,-227.16
1148,Germany,87133,Womens,9,2024-03-29,2.98,-0.03,-0.8
6075,Italy,88792,Womens,6,2020-03-22,10.76,15.12,403.28
3728,France,33535,Mens,6,2021-04-14,3.89,13.28,352.0
3224,Germany,70782,Womens,10,2022-02-03,0.99,-0.61,-16.49
7861,Germany,20923,Mens,10,2023-08-02,4.53,-4.03,-100.15
7346,Spain,52564,Womens,6,2021-03-21,-3.26,13.63,359.62
5251,Italy,55058,Mens,12,2022-11-25,0.52,-10.73,-271.48
6871,Italy,80432,Mens,12,2022-01-24,3.49,-8.94,-230.39
3062,UK,70298,Mens,12,2022-11-12,-0.07,-11.2,-288.4
9738,Spain,44194,Womens,9,2021-08-16,2.87,-0.01,5.17
1427,Germany,25751,Mens,6,2023-01-15,3.55,13.71,358.56
3247,France,23603,Mens,10,2021-04-28,3.34,-3.56,-87.8
2789,UK,75637,Mens,9,2021-03-19,5.27,3.01,87.05
8609,UK,95757,Womens,9,2021-09-05,3.38,2.49,69.77
6075,France,46770,Womens,12,2024-04-08,6.57,-9.92,-255.53
5085,France,80455,Womens,8,2020-02-20,-1.9,7.54,207.13
6613,Italy,80002,Mens,10,2020-12-26,5.1,-0.92,-18.91
6748,UK,78566,Womens,8,2023-03-08,2.1,5.62,159.67
5764,Italy,77092,Mens,7,2020-03-29,4.85,7.25,198.1
4866,Italy,34023,Mens,7,2022-08-07,6.31,8.87,235.84
3728,UK,66611,Mens,7,2023-04-07,-2.66,9.71,259.41
1265,Germany,79129,Mens,6,2022-05-01,6.1,13.48,354.91
1148,France,37916,Womens,14,2019-05-30,2.33,-16.54,-430.03
8600,Spain,47675,Mens,9,2024-03-18,0.44,2.42,71.27
1427,Spain,31148,Womens,10,2021-01-28,-1.86,-2.18,-54.92
4137,France,85887,Womens,7,2021-02-17,-3.47,8.29,215.34
3401,Germany,85775,Mens,7,2021-08-30,1.92,10.96,297.79
3909,France,53273,Mens,7,2021-02-01,1.44,9.34,242.82
4836,Germany,40310,Womens,7,2021-09-28,6.23,9.73,268.38
9465,France,99035,Womens,9,2023-03-19,3.25,1.12,35.79
1134,Italy,39676,Womens,8,2022-11-17,0.07,3.52,104.77
3185,UK,99350,Mens,13,2022-09-01,6.39,-14.04,-361.07
8835,Germany,44004,Mens,7,2019-03-17,5.68,9.56,253.61
8519,Italy,68633,Womens,10,2020-08-21,7.1,-1.76,-45.88
1505,Germany,96030,Mens,4,2022-07-17,3.67,21.92,570.4
1893,Italy,30215,Womens,8,2019-08-13,-2.13,6.48,179.8
3158,France,53874,Womens,15,2023-04-03,0.75,-21.54,-557.97
3756,Italy,10255,Mens,6,2019-04-23,3.96,14.71,393.31
8099,Spain,39393,Womens,11,2019-09-08,0.28,-4.93,-128.23
5959,France,90895,Womens,10,2022-06-10,2.63,-1.15,-24.4
6142,UK,30839,Mens,8,2021-04-20,13.23,5.5,157.44
2037,Germany,99450,Womens,5,2023-12-20,-6.35,16.71,437.77
1567,Spain,73644,Womens,8,2020-12-14,-0.15,4.92,139.47
4670,Italy,80512,Womens,7,2022-01-11,8.81,9.04,244.6
6613,Italy,83805,Mens,6,2019-05-05,1.83,11.8,312.41
9738,France,20939,Mens,4,2022-04-13,7.18,21.73,573.81
9070,Germany,38068,Mens,8,2021-12-28,5.52,2.95,88.92
3773,Germany,70725,Womens,7,2021-12-06,9.26,9.3,246.63
9738,Italy,92082,Mens,6,2021-06-02,-4.76,11.89,316.46
7423,UK,27454,Mens,6,2022-07-03,1.37,15.07,397.81
1721,Spain,49136,Mens,7,2023-10-17,6.39,10.08,265.36
8372,Italy,27916,Womens,10,2019-01-30,4.02,-3.22,-80.68
4313,Spain,64975,Womens,9,2019-10-08,3.3,-0.27,-0.27
6742,Spain,19604,Mens,9,2021-07-12,7.92,0.91,23.79
3756,UK,75194,Womens,7,2022-06-14,0.24,9.25,246.42
9432,Germany,71069,Mens,13,2022-06-25,-0.05,-13.29,-345.96
5085,France,85919,Womens,7,2020-01-03,-2.79,8.0,219.28
4142,Germany,45782,Mens,10,2020-05-09,0.41,-0.62,-19.17
9170,France,58433,Mens,11,2021-11-14,0.92,-7.27,-186.45
1134,Italy,33271,Mens,8,2023-05-29,1.8,4.3,119.52
8432,UK,99503,Womens,4,2020-12-18,5.9,21.52,564.77
3705,Germany,52290,Womens,10,2023-02-22,-8.1,-2.27,-51.9
9481,France,12919,Mens,9,2021-10-13,1.27,0.2,6.7
9681,Italy,92203,Mens,5,2023-02-26,3.18,16.34,437.06
5429,Italy,86056,Mens,10,2022-08-30,2.08,-0.96,-16.74
5232,UK,89447,Mens,9,2020-08-28,5.94,3.57,95.99
1567,Germany,10739,Womens,10,2020-01-10,4.74,-1.13,-21.1
2887,Spain,35791,Womens,6,2020-09-30,2.11,15.95,418.08
1971,Germany,97441,Mens,11,2021-11-14,-4.81,-5.29,-134.36
2037,France,50384,Mens,7,2022-09-19,3.28,8.1,219.1
1390,France,28421,Womens,6,2022-10-10,5.52,11.47,311.72
2527,France,97982,Womens,11,2019-04-26,7.89,-5.92,-143.93
1852,Germany,14248,Mens,11,2019-02-17,8.67,-5.23,-133.17
3161,Italy,86741,Mens,9,2023-10-28,1.36,0.8,30.79
5737,UK,29849,Womens,10,2023-12-07,-1.28,-3.34,-83.19
5688,Spain,76304,Mens,8,2019-04-09,-0.57,7.13,193.66
8372,Germany,58425,Mens,8,2023-01-22,1.83,6.81,185.32
1711,France,46651,Womens,12,2023-03-27,3.58,-9.19,-239.15
5688,UK,27707,Mens,3,2023-06-09,1.88,24.34,644.31
5645,Germany,29066,Womens,4,2020-02-09,5.0,22.6,591.86
3622,Germany,68604,Mens,8,2022-05-22,0.38,5.42,146.7
2251,Italy,10974,Mens,7,2020-11-15,1.98,7.51,199.45
5429,Spain,10423,Womens,12,2021-06-21,3.45,-8.52,-215.07
6281,Germany,96706,Womens,8,2020-05-17,3.35,6.26,168.95
8103,Germany,43942,Womens,9,2023-10-11,6.84,0.48,16.64
8600,Germany,56580,Womens,11,2023-01-11,6.4,-5.24,-135.98
2789,France,48004,Womens,11,2021-06-12,7.22,-5.83,-147.85
5200,Germany,36332,Mens,6,2023-05-19,-2.69,12.91,343.69
5491,France,22090,Mens,10,2019-09-15,1.99,-1.21,-25.15
2037,Spain,33363,Womens,5,2021-04-23,3.38,19.38,507.38
7423,UK,83647,Womens,11,2019-05-01,3.39,-5.59,-142.49
4866,France,78693,Womens,8,2021-03-20,0.74,6.07,168.05
6806,France,78693,Womens,10,2021-09-04,3.42,-2.85,-71.59
6918,Italy,16187,Womens,8,2019-02-23,4.82,5.34,141.75
8693,Spain,42960,Womens,8,2021-10-15,-2.79,5.3,142.88
5251,UK,59436,Womens,10,2022-09-16,-6.2,-0.69,-4.01
8734,Italy,15856,Womens,9,2021-02-22,3.56,-0.03,-0.54
1346,Germany,63791,Womens,7,2019-08-29,5.1,7.88,216.31
1150,Germany,14991,Mens,6,2023-11-14,9.28,16.07,424.62
2185,Spain,64219,Womens,8,2023-04-03,7.31,7.36,196.19
1971,Italy,52901,Womens,9,2020-04-27,0.41,0.64,16.86
7420,UK,39977,Mens,12,2021-10-09,-0.04,-9.84,-245.35
8103,France,11597,Mens,8,2019-07-06,3.08,4.82,129.65
7704,Italy,92425,Womens,7,2024-02-25,-3.84,10.82,287.01
9481,Italy,72662,Mens,6,2020-10-17,-1.59,14.27,380.88
6613,Spain,56021,Mens,9,2019-09-19,-3.68,0.67,18.75
2304,UK,94487,Womens,8,2021-08-10,16.62,5.35,149.07
7812,UK,59717,Womens,7,2022-10-19,1.11,8.34,223.3
3454,Spain,26196,Mens,12,2020-05-05,11.74,-12.14,-315.65
5931,UK,25164,Womens,10,2020-03-06,-4.8,-0.79,-12.97
4670,Spain,18702,Mens,10,2019-08-27,6.06,-2.43,-55.35
7861,France,13590,Womens,7,2019-10-31,-3.86,8.1,219.75
1265,France,42082,Womens,9,2019-10-25,4.29,2.96,85.64
7634,Spain,40226,Mens,9,2019-03-17,2.03,1.5,41.72
8942,France,69822,Womens,7,2023-09-20,2.98,7.65,204.97
8099,France,69272,Womens,11,2022-09-18,3.21,-4.42,-111.44
3673,Italy,74569,Mens,7,2024-04-07,4.72,7.63,207.06
5429,Italy,66924,Womens,11,2021-09-25,-2.28,-7.57,-193.46
2304,Italy,29538,Mens,10,2023-11-17,0.58,-3.98,-98.34
3909,UK,40629,Womens,10,2020-10-03,-0.16,-2.15,-51.88
1134,UK,60220,Womens,9,2023-02-06,-1.89,2.96,76.25
4027,Italy,91254,Womens,8,2021-04-06,1.65,3.84,109.81
1567,France,60444,Womens,11,2024-04-30,6.79,-6.51,-166.0
3934,France,28913,Mens,8,2019-10-10,-5.03,6.05,167.61
2963,Germany,59935,Mens,3,2020-08-13,3.75,25.16,662.37
7031,UK,33082,Womens,8,2019-03-13,-1.43,5.11,142.58
5931,Germany,25532,Mens,8,2022-07-10,-3.91,6.76,180.29
7812,UK,29492,Mens,7,2020-12-03,-3.47,9.76,259.2
6185,Italy,45187,Womens,11,2024-03-17,1.49,-6.57,-169.21
4313,Germany,96695,Womens,5,2024-03-25,6.27,16.02,427.74
8204,Germany,67757,Mens,8,2020-07-28,4.63,5.36,141.61
4371,France,14782,Mens,9,2021-09-26,3.57,3.68,98.15
5232,Germany,89132,Mens,7,2021-06-10,6.08,7.91,215.67
6742,UK,82770,Mens,11,2019-01-12,7.85,-5.89,-146.45
4866,Spain,39585,Womens,13,2019-05-21,6.57,-13.04,-332.99
4055,Spain,16646,Womens,9,2023-11-25,-1.53,0.97,31.45
4371,France,28927,Mens,10,2023-04-28,5.98,-0.93,-20.21
6806,UK,13746,Mens,10,2019-01-17,2.95,-4.07,-100.54
5737,Germany,11223,Mens,9,2021-12-22,-1.87,-0.87,-14.28
4371,Germany,94176,Womens,13,2019-09-10,-2.3,-14.66,-380.23
7273,Italy,76415,Womens,8,2020-04-09,-2.52,6.3,170.02
2963,Italy,32636,Mens,10,2020-01-11,3.5,-1.37,-34.32
7652,Spain,39167,Mens,8,2024-01-02,1.41,6.29,163.97
9170,France,58800,Mens,12,2021-09-07,11.17,-10.35,-267.44
1427,Germany,63601,Mens,7,2020-06-03,1.99,10.32,280.46
2963,Italy,62230,Mens,7,2024-02-04,-3.01,11.38,301.35
5818,UK,70892,Womens,9,2019-03-31,3.72,2.28,60.39
8875,France,26112,Mens,12,2020-12-20,-1.16,-11.54,-297.7
8210,Germany,53586,Womens,12,2021-03-14,3.63,-11.77,-300.87
8459,Spain,78356,Mens,5,2021-03-06,0.81,18.28,484.75
6742,Spain,99503,Mens,11,2020-09-21,0.67,-5.48,-144.21
9681,Spain,89601,Mens,9,2024-02-28,3.31,0.78,30.44
2067,France,11167,Womens,8,2022-04-13,1.53,6.62,178.46
6742,France,48272,Mens,12,2019-03-17,0.2,-10.84,-278.28
3851,Germany,73366,Womens,11,2023-06-25,0.9,-4.59,-115.38
2304,Germany,77848,Womens,10,2021-07-14,-0.98,-3.57,-95.42
5688,France,24638,Mens,10,2023-08-14,5.25,-1.81,-39.33
5663,Spain,23809,Womens,8,2020-02-04,-1.99,5.63,153.82
4371,France,41326,Mens,9,2023-12-11,0.03,-0.14,4.06
1294,Spain,35160,Womens,10,2021-08-27,-2.99,-1.3,-25.29
9481,UK,75451,Mens,6,2021-12-30,1.77,11.68,317.41
6871,Italy,63359,Mens,10,2022-04-18,9.75,-3.6,-91.49
5854,Germany,13590,Mens,12,2022-02-21,10.27,-10.18,-261.33
9028,Italy,75637,Mens,12,2022-11-05,2.38,-10.53,-272.15
2527,UK,74822,Womens,7,2022-08-09,5.91,10.08,266.78
9742,Italy,70792,Womens,8,2021-03-07,7.91,5.3,138.52
8733,Spain,83896,Womens,11,2019-07-14,3.35,-5.49,-136.23
3673,Italy,34429,Womens,9,2024-04-18,-1.22,3.21,96.49
8372,UK,61293,Womens,7,2019-08-16,-5.1,8.48,226.65
2304,Spain,24458,Mens,12,2022-12-25,8.61,-10.1,-251.62
5057,Germany,42082,Womens,8,2022-12-30,1.26,4.4,121.73
7704,Germany,82900,Womens,6,2023-12-16,8.73,15.12,400.33
5232,Italy,56926,Womens,11,2020-04-05,-0.29,-4.27,-102.66
6984,Italy,31090,Womens,11,2020-09-09,-4.55,-8.17,-203.42
6044,Spain,94952,Mens,8,2021-11-10,9.12,5.49,150.74
2067,Germany,83368,Mens,10,2019-03-05,2.03,-4.14,-105.82
2377,UK,69949,Mens,5,2019-06-14,2.99,17.84,470.51
2963,Italy,40960,Mens,9,2019-01-27,1.38,2.94,82.31
5645,Spain,16956,Mens,8,2022-08-27,8.67,6.45,178.37
2377,Spain,97982,Womens,12,2021-10-08,7.57,-10.39,-266.47
4836,Germany,90172,Womens,12,2019-10-12,3.95,-8.36,-214.49
7345,France,68602,Mens,8,2023-08-11,8.35,5.7,142.77
1390,Italy,27916,Mens,8,2019-10-08,7.41,4.11,115.8
8036,France,68633,Mens,13,2021-04-17,1.6,-13.9,-358.45
9028,Spain,62286,Mens,12,2021-04-10,11.24,-11.71,-300.11
4971,Spain,96175,Mens,7,2022-04-02,5.43,11.49,308.46
5466,Spain,84985,Womens,9,2024-04-05,1.04,3.31,93.05
6748,France,38068,Mens,10,2021-07-06,7.82,-3.53,-85.27
8733,Italy,12606,Mens,10,2019-08-12,-1.36,-1.82,-43.15
6389,Italy,69246,Mens,11,2021-02-22,8.9,-6.14,-159.35
6871,UK,13109,Mens,8,2022-03-15,-1.9,6.09,168.47
1971,Italy,72440,Womens,10,2021-08-22,4.04,-3.53,-89.34
3631,UK,97380,Mens,9,2021-08-07,1.54,1.24,29.32
2527,Spain,59935,Womens,11,2024-03-06,3.18,-8.24,-209.95
5645,France,47675,Womens,8,2021-11-19,3.35,6.86,189.53
1134,France,74373,Mens,7,2019-02-14,1.61,8.81,239.53
5959,Spain,35787,Mens,10,2023-12-16,3.34,-2.32,-57.51
9976,UK,58200,Womens,10,2020-04-15,15.15,-1.8,-40.34
5845,Germany,72418,Mens,8,2019-02-03,1.04,3.6,102.61
7423,Germany,82931,Womens,9,2020-10-14,5.91,0.77,24.1
5295,France,27263,Mens,9,2022-12-21,4.24,3.09,81.12
