Store ID,Country,Product ID,Product Category,Units Sold,Date of Sale,GDP Growth Rate,Inflation Rate,Price Sold
5491,UK,78693,Womens,11,9/9/2023,1.82,-2.5,66.66
5983,Italy,62694,Mens,10,8/6/2023,7.82,2.55,94.09
7958,Spain,29064,Mens,12,4/11/2023,5.47,-3.41,1.66
2642,Spain,23676,Mens,9,3/20/2023,8.08,4.73,93.36
8372,Germany,97825,Womens,12,2/8/2024,3.57,-2.84,22.02
5491,Germany,16956,Mens,6,3/13/2023,2.73,7.65,107.89
5200,France,35187,Mens,8,9/7/2023,-3.17,1.73,54.19
4142,Italy,82028,Womens,11,9/12/2023,4.16,-1.14,64.92
9167,Germany,36384,Mens,11,12/17/2023,5.41,-1.13,41.92
6066,UK,75363,Mens,10,11/29/2023,-2.95,-2.93,19.61
8998,Italy,74067,Womens,13,9/21/2023,8.86,-3.79,5.03
8609,Spain,88430,Womens,10,8/10/2023,3.44,-0.59,50.1
1427,Germany,12207,Mens,6,4/6/2023,-0.27,6.68,131.45
7273,France,96606,Womens,12,7/21/2023,1.09,-4.31,29.29
6075,Italy,95580,Womens,10,12/20/2023,1.67,-0.07,21.6
1565,France,31210,Mens,4,6/2/2023,-3.5,8.68,75.1
4371,Italy,99408,Mens,11,5/21/2023,0.06,-3.87,63.08
4137,Italy,28048,Mens,8,2/9/2024,6.29,6.31,49.86
6871,Germany,92405,Mens,9,4/17/2023,-1.6,0.05,77.6
2642,Italy,30404,Mens,10,11/2/2023,-2.53,-2.7,31.16
9384,Spain,59112,Womens,11,2/19/2024,8.88,-0.2,33.2
8085,France,91760,Mens,11,12/12/2023,2.69,-1.88,5.38
6281,France,87167,Womens,11,2/18/2024,5.37,0.06,46.89
7980,UK,64061,Womens,10,7/2/2023,1.24,-0.54,36.84
5395,France,93239,Womens,9,7/7/2023,8.15,4.5,72.97
1294,Germany,91002,Womens,10,5/23/2023,8.99,2.47,75.26
2302,UK,31192,Womens,12,12/10/2023,1.55,-3.6,47.32
2067,France,81603,Womens,12,5/12/2023,9.12,-0.45,51.69
3224,Italy,42164,Womens,6,6/13/2023,-2.16,6.48,110.55
2304,Germany,90623,Mens,11,5/18/2023,5.22,-1.69,18.57
1134,Spain,46593,Mens,7,4/18/2023,3.48,7.32,86.14
9742,France,70808,Mens,7,6/12/2023,7.75,7.86,92.67
2377,Italy,87260,Womens,9,3/11/2023,7.77,3.75,61.04
2743,Italy,52504,Womens,6,11/9/2023,-2.9,6.46,95.59
3401,Germany,62252,Womens,6,12/12/2023,1.76,8.48,60.46
3062,Spain,97441,Womens,12,9/27/2023,4.59,-3.41,3.39
9070,UK,55060,Womens,10,9/24/2023,9.36,3.55,101.15
4137,France,11755,Mens,9,1/29/2024,5.48,2.52,45.0
4091,Italy,57199,Mens,5,3/16/2023,-1.2,7.82,105.66
3851,Italy,33041,Womens,10,6/14/2023,-2.91,-3.09,50.95
1148,Germany,18989,Mens,8,5/5/2023,-1.03,2.7,70.61
2826,Italy,53213,Womens,11,4/5/2023,5.96,-0.09,56.86
4142,Germany,67760,Mens,6,9/26/2023,1.91,8.33,107.41
2912,France,18702,Mens,13,8/27/2023,3.58,-4.57,63.49
9170,Spain,65053,Womens,7,11/16/2023,-3.17,3.14,60.86
8734,Germany,33271,Womens,11,6/4/2023,4.27,-1.83,41.77
2619,France,14929,Mens,10,10/27/2023,9.05,2.15,90.26
9432,France,53016,Mens,9,12/13/2023,8.41,5.24,40.59
1148,Italy,44170,Womens,12,3/20/2023,8.35,-2.05,7.42
6142,Germany,65337,Mens,10,1/22/2024,3.5,0.72,15.27
1134,France,72134,Mens,8,2/20/2024,1.84,2.96,42.44
4027,Italy,51522,Womens,12,2/1/2024,1.37,-4.92,-7.68
6389,Spain,23676,Mens,13,10/24/2023,7.86,-3.01,44.71
6185,Italy,99789,Mens,9,6/9/2023,-1.84,-0.5,90.51
5232,Germany,30574,Mens,10,7/8/2023,-4.18,-3.09,23.36
8637,UK,13153,Mens,10,5/16/2023,4.56,1.36,91.77
3188,France,40294,Womens,5,9/10/2023,2.68,9.55,83.94
8272,France,82026,Mens,9,1/12/2024,7.63,4.17,109.21
1294,Germany,88845,Mens,11,11/18/2023,8.49,-0.36,17.43
4866,UK,78999,Mens,6,3/20/2023,-4.75,5.12,88.72
9481,UK,40764,Womens,12,7/21/2023,4.41,-2.57,51.16
4142,Spain,68633,Womens,9,11/23/2023,5.15,3.05,44.37
1971,Italy,14991,Womens,7,2/15/2024,6.01,7.72,54.57
9432,UK,77602,Womens,8,10/30/2023,-0.08,2.47,54.11
2999,Spain,12207,Mens,12,2/5/2024,8.94,-0.82,52.5
6281,Germany,48183,Mens,11,2/13/2024,-2.91,-3.93,49.92
9738,Italy,61562,Mens,7,12/20/2023,8.9,8.2,102.76
1505,UK,78763,Womens,6,1/11/2024,3.23,7.57,88.19
3756,France,65552,Mens,11,11/9/2023,8.97,1.16,90.49
1721,Germany,40226,Womens,7,11/18/2023,2.66,5.07,60.45
4142,France,82946,Womens,11,11/21/2023,-4.27,-4.2,47.77
9465,UK,94287,Womens,10,11/4/2023,8.93,3.4,50.38
1649,France,39653,Mens,8,9/21/2023,4.96,5.25,116.36
8372,Spain,14741,Mens,6,11/25/2023,3.64,8.26,59.51
1505,Italy,71082,Mens,9,2/3/2024,6.72,3.34,44.74
6086,Germany,13736,Mens,8,7/20/2023,-0.6,2.84,32.44
1567,Germany,37212,Womens,10,12/7/2023,4.69,0.81,84.63
7031,Spain,94879,Womens,6,1/24/2024,-1.61,5.68,92.43
5465,Germany,90891,Womens,5,12/10/2023,-2.53,8.09,137.43
1249,UK,76331,Mens,4,3/17/2023,-2.04,9.67,126.01
3158,Italy,75022,Womens,7,12/25/2023,5.51,7.74,69.1
5959,Spain,75355,Mens,9,1/7/2024,-2.05,0.07,72.76
3934,France,10817,Mens,12,3/9/2023,1.43,-3.96,21.76
5429,Germany,93516,Womens,6,4/27/2023,6.64,9.95,76.16
4371,Italy,37069,Mens,12,8/4/2023,5.91,-3.55,3.81
7120,UK,59436,Mens,11,5/30/2023,9.73,0.84,23.47
5845,UK,85266,Mens,11,8/18/2023,3.15,-1.99,15.66
3940,France,36131,Mens,8,11/7/2023,2.24,3.46,94.38
6984,UK,31694,Womens,12,12/15/2023,6.7,-2.73,16.24
2619,France,77467,Womens,10,12/18/2023,-2.27,-1.43,11.65
7423,Germany,75030,Mens,4,8/6/2023,-4.55,9.11,88.49
8609,Germany,90962,Mens,11,12/14/2023,-1.91,-4.73,20.63
5346,Spain,31090,Mens,5,9/1/2023,0.18,8.28,117.1
9384,Italy,52431,Mens,10,4/26/2023,-3.59,-1.55,64.88
5764,UK,12454,Mens,12,6/10/2023,8.88,-1.22,93.47
6044,France,44526,Womens,9,10/8/2023,-4.19,0.21,100.21
7031,France,20789,Womens,8,5/21/2023,-4.85,0.62,51.78
9170,Spain,91600,Womens,9,3/30/2023,6.86,3.35,52.92
2067,Italy,98023,Womens,10,2/28/2024,4.22,1.27,95.42
4027,UK,17407,Mens,13,7/26/2023,7.39,-4.25,-0.9
5232,Germany,48812,Mens,10,4/20/2023,-0.24,-0.35,16.25
4836,Spain,33535,Mens,9,3/15/2023,-0.72,1.31,93.45
7423,UK,50600,Mens,9,3/20/2023,-2.25,-0.05,42.1
2826,France,89811,Womens,10,5/1/2023,2.54,-0.71,43.35
1505,Germany,86779,Womens,12,6/25/2023,8.5,-2.48,64.48
8875,Germany,96796,Mens,10,5/1/2023,-1.9,-2.6,-2.55
7704,Italy,70690,Womens,5,3/11/2023,2.62,9.28,78.83
9167,France,85887,Mens,13,4/8/2023,4.81,-4.35,-9.6
2302,Italy,14991,Womens,6,5/11/2023,1.52,8.5,87.97
2619,UK,14907,Mens,9,5/16/2023,5.41,2.94,107.62
6742,Spain,47803,Mens,9,6/24/2023,2.57,1.19,105.47
1721,Germany,70725,Mens,7,1/30/2024,1.48,5.21,80.51
7958,France,95580,Womens,5,1/3/2024,2.16,9.16,57.85
1269,Spain,10442,Womens,10,8/30/2023,7.18,2.2,31.49
8835,France,48188,Womens,11,8/19/2023,0.62,-3.14,30.63
2003,UK,73927,Womens,7,9/28/2023,9.37,9.44,80.97
8835,Germany,36549,Mens,13,12/13/2023,3.71,-4.88,-0.96
5275,UK,30839,Womens,5,2/4/2024,0.41,9.37,119.39
1817,France,83647,Mens,4,3/28/2023,-4.58,8.96,102.9
3728,UK,47561,Womens,10,8/12/2023,6.31,1.86,100.51
2250,Germany,14772,Mens,5,10/3/2023,-1.91,7.55,82.29
1249,UK,81508,Womens,8,1/20/2024,-4.19,1.04,69.05
1269,Germany,99109,Mens,9,10/31/2023,8.39,3.82,39.48
8210,Spain,77016,Mens,11,12/21/2023,0.01,-3.24,44.05
7861,France,28957,Womens,9,12/2/2023,-2.89,0.5,37.54
7107,Germany,39483,Mens,7,12/9/2023,8.38,8.71,104.57
1150,France,93720,Mens,7,5/29/2023,1.44,5.47,126.82
4670,UK,33920,Womens,8,5/10/2023,2.91,3.83,58.95
2296,Germany,67339,Mens,4,9/10/2023,-4.38,9.18,60.49
2067,UK,67505,Womens,11,2/1/2024,6.84,-1.19,69.63
5931,France,69963,Mens,6,9/21/2023,6.72,9.5,96.94
2963,Germany,45164,Womens,10,8/23/2023,5.85,0.61,94.83
9742,Spain,19307,Womens,7,12/19/2023,-0.77,4.89,50.01
9384,UK,97094,Mens,13,11/27/2023,5.53,-4.4,67.72
6613,Spain,69988,Mens,7,1/15/2024,-0.92,4.46,92.33
4137,Germany,61296,Womens,7,5/20/2023,8.85,8.38,125.06
5818,France,29341,Mens,6,12/22/2023,7.98,9.26,97.83
5491,Italy,37426,Mens,5,9/25/2023,-3.4,7.74,50.21
8643,Germany,50081,Mens,7,3/4/2024,9.36,8.07,124.38
4142,Spain,26586,Womens,10,3/8/2023,-1.43,-1.18,41.52
5429,France,71012,Mens,8,3/8/2023,-3.68,0.72,85.31
4217,France,41289,Mens,9,1/28/2024,9.55,5.3,98.54
3188,Germany,82124,Mens,11,4/27/2023,5.08,-1.04,54.85
2250,Germany,21984,Mens,9,8/29/2023,3.37,2.88,55.63
3185,Spain,67325,Mens,10,8/28/2023,6.38,2.35,63.25
5901,Germany,36211,Womens,8,1/23/2024,-4.35,1.76,40.75
9976,France,57166,Mens,10,10/20/2023,2.87,0.26,70.75
6918,UK,78825,Mens,7,9/14/2023,-1.53,4.59,41.23
2887,Spain,55216,Mens,8,4/13/2023,9.33,5.93,121.89
7217,France,40332,Mens,11,8/31/2023,8.22,1.11,60.33
6044,France,30604,Mens,7,10/17/2023,8.47,7.98,105.33
1518,France,71156,Womens,11,11/15/2023,-1.42,-2.62,4.11
5854,Italy,71913,Mens,7,1/20/2024,9.94,8.9,99.45
7120,Germany,87426,Womens,13,1/21/2024,8.38,-4.01,43.38
7954,UK,18731,Womens,8,1/28/2024,4.43,3.8,110.36
1662,Spain,49588,Womens,11,1/3/2024,-2.51,-4.01,31.35
9028,UK,20132,Mens,8,12/15/2023,2.72,3.35,54.36
3158,France,92783,Womens,6,2/9/2024,-4.56,4.98,104.48
2743,Spain,46462,Womens,13,1/28/2024,4.99,-4.94,-7.02
4670,Italy,81167,Womens,7,1/15/2024,3.7,6.5,93.29
8835,Italy,27263,Womens,10,8/2/2023,-1.64,-2.57,68.36
5429,Spain,60266,Mens,4,2/18/2024,-4.26,9.39,133.45
8432,Spain,19461,Womens,8,11/25/2023,1.62,3.78,105.03
2489,Italy,62419,Mens,9,8/23/2023,6.84,4.22,71.44
6984,UK,38409,Mens,8,6/30/2023,3.46,5.24,72.61
8036,Spain,58814,Womens,6,5/3/2023,-0.04,7.81,57.28
9719,Italy,80435,Womens,11,10/15/2023,-4.46,-4.68,43.38
1567,Spain,69946,Womens,13,7/31/2023,9.03,-3.72,68.57
1134,Italy,34949,Mens,7,7/1/2023,-4.21,4.31,114.61
2676,Spain,31192,Womens,8,12/28/2023,8.82,6.6,99.01
8875,Italy,40332,Mens,5,11/21/2023,-0.94,7.87,104.06
7031,France,90172,Womens,8,1/20/2024,4.13,4.45,95.8
5901,Italy,23676,Mens,8,1/3/2024,-0.36,2.64,36.23
2304,Italy,22790,Womens,8,2/13/2024,8.69,7.18,128.49
3217,Spain,86054,Mens,9,2/29/2024,0.23,0.89,83.59
2067,Germany,10423,Mens,6,11/14/2023,4.92,8.24,90.08
8432,UK,82770,Mens,9,2/24/2024,7.73,3.57,77.99
7345,Germany,78416,Womens,10,6/3/2023,-4.54,-3.38,24.86
6251,Germany,44157,Mens,8,5/9/2023,-0.97,3.6,92.3
4313,France,27773,Mens,11,3/9/2023,-3.91,-4.25,52.32
7031,France,19231,Mens,7,11/23/2023,-4.61,2.82,42.2
6281,UK,30604,Mens,5,2/28/2024,-1.04,8.34,110.63
4343,UK,27493,Mens,11,2/8/2024,5.88,-0.93,71.79
3062,France,53707,Womens,12,4/4/2023,8.29,-1.99,57.71
6075,UK,64355,Mens,12,12/12/2023,8.17,-1.66,63.19
8733,Spain,10162,Womens,10,3/23/2023,-3.73,-1.73,4.25
4371,Italy,38036,Womens,7,6/3/2023,2.58,6.25,125.1
5656,Germany,74822,Mens,9,7/23/2023,-0.31,1.79,98.77
7652,UK,50675,Womens,12,2/21/2024,5.17,-2.73,32.9
5498,Spain,22795,Mens,8,11/27/2023,6.38,5.2,67.86
6281,France,43816,Womens,9,10/13/2023,9.16,4.65,33.65
3909,Spain,14014,Mens,8,4/22/2023,-0.06,2.77,67.99
8875,Italy,39653,Mens,10,12/3/2023,3.03,-0.78,55.41
3217,Italy,89601,Mens,12,7/12/2023,9.06,-0.85,25.51
3188,Italy,90172,Womens,6,7/15/2023,-4.46,5.77,66.45
2999,Germany,22732,Womens,11,6/13/2023,-4.96,-4.12,26.22
6075,Spain,15036,Mens,13,7/4/2023,8.02,-4.05,59.43
7420,France,80939,Womens,7,4/1/2023,0.53,4.3,50.79
8432,Spain,78389,Mens,9,10/15/2023,7.49,4.62,100.55
3217,France,74710,Womens,12,11/12/2023,6.6,-2.2,40.82
3622,France,15131,Mens,11,8/23/2023,3.66,-1.71,20.81
1346,Spain,30227,Womens,6,2/17/2024,-1.49,5.95,124.6
5251,Spain,40838,Womens,6,3/20/2023,3.37,8.87,107.68
8754,Italy,40294,Womens,7,7/22/2023,-2.28,4.38,62.7
6984,France,83627,Womens,12,7/10/2023,6.85,-3.15,43.37
7951,Germany,44517,Womens,12,3/12/2023,1.58,-4.17,71.94
8693,Spain,24100,Womens,12,10/13/2023,-2.19,-4.88,38.04
6149,UK,27323,Mens,10,11/18/2023,-1.81,-2.27,85.8
6742,UK,78574,Womens,6,4/22/2023,2.7,8.89,72.71
2269,UK,19488,Mens,9,6/24/2023,-4.59,-0.26,89.35
1893,Spain,44898,Mens,10,11/10/2023,3.43,0.52,56.33
7162,UK,33369,Womens,12,1/26/2024,7.55,-2.43,70.34
1721,Spain,80283,Mens,11,7/9/2023,7.59,0.51,102.15
3158,UK,14509,Womens,13,8/1/2023,5.4,-3.86,16.42
1265,Germany,48320,Womens,7,2/13/2024,0.91,5.36,49.71
7328,Germany,93604,Womens,11,6/6/2023,9.59,1.38,75.15
3909,Italy,34237,Womens,8,3/7/2024,-0.07,3.6,95.75
3622,France,43450,Mens,7,8/25/2023,7.24,8.55,81.39
6918,Germany,18585,Mens,7,5/18/2023,-4.05,3.47,74.75
6613,Germany,35345,Womens,11,12/4/2023,6.82,0.57,69.69
2619,UK,48862,Womens,7,7/30/2023,8.91,7.7,49.37
1711,UK,48183,Mens,11,8/18/2023,4.19,-1.65,42.61
5645,UK,60162,Mens,11,11/19/2023,-3.08,-4.16,55.15
1893,France,49380,Womens,11,3/25/2023,4.26,-0.65,17.36
5251,Italy,53478,Womens,9,11/24/2023,6.91,2.87,113.3
6026,UK,31753,Womens,8,8/4/2023,1.02,2.8,112.19
1148,Spain,12944,Mens,5,2/3/2024,-0.45,9.19,84.95
1134,France,62613,Mens,10,10/3/2023,4.89,0.27,54.12
1427,France,14459,Womens,11,11/1/2023,-1.95,-4.15,52.81
7162,Italy,81948,Mens,9,11/13/2023,8.41,3.6,107.2
6281,Italy,98088,Mens,9,7/12/2023,9.12,3.99,102.37
2085,Spain,67358,Womens,8,7/13/2023,-2.14,1.97,73.12
3247,Spain,54648,Womens,12,2/23/2024,7.07,-1.91,28.46
2996,France,90742,Womens,11,8/17/2023,9.57,1.17,50.16
1518,Germany,38068,Mens,9,7/31/2023,6.39,3.71,82.66
2296,UK,63908,Womens,11,8/29/2023,3.16,-0.96,46.42
8609,UK,24100,Womens,11,9/24/2023,8.84,0.97,51.25
1134,France,87810,Womens,11,8/30/2023,0.89,-2.68,15.68
8757,UK,98088,Mens,7,8/18/2023,-1.19,5.46,38.91
4027,UK,89358,Mens,8,2/2/2024,-1.24,2.67,75.16
3247,Spain,47675,Mens,11,4/21/2023,-1.55,-4.26,50.64
9167,Germany,49946,Mens,6,10/21/2023,2.7,7.2,88.08
3728,Italy,19697,Mens,11,1/16/2024,1.14,-2.65,54.86
5688,France,34753,Mens,10,3/31/2023,-0.07,-0.23,52.92
3934,Germany,80362,Womens,11,3/17/2023,-2.95,-4.53,16.01
8519,France,22040,Mens,8,11/9/2023,6.46,6.33,118.35
5395,France,95473,Womens,8,5/25/2023,8.13,5.77,67.91
1662,Germany,87606,Mens,8,3/4/2024,6.35,5.15,45.57
3247,Italy,97322,Womens,8,7/3/2023,-0.44,1.87,66.39
7107,Spain,35604,Womens,8,12/29/2023,5.96,6.25,101.34
4137,France,97824,Womens,10,1/5/2024,-1.54,-2.07,65.8
1134,Italy,42495,Womens,5,9/23/2023,-0.61,9.65,70.15
5818,France,14604,Mens,12,12/26/2023,1.56,-4.13,-6.66
2296,France,89959,Mens,6,8/29/2023,7.88,9.58,106.18
6075,Spain,13720,Womens,7,4/27/2023,5.95,7.39,52.45
6142,Italy,60444,Mens,4,9/19/2023,-1.27,9.93,123.27
5465,Italy,70673,Mens,13,8/24/2023,9.3,-2.9,76.83
5764,Italy,13153,Mens,6,6/10/2023,1.81,7.01,53.27
1265,UK,80432,Mens,9,3/14/2023,5.35,3.7,61.19
7328,Germany,94879,Womens,12,5/23/2023,1.28,-4.24,38.18
4027,UK,87133,Mens,8,11/9/2023,0.47,4.17,66.31
9420,UK,23676,Mens,11,9/25/2023,1.59,-1.56,24.75
8609,France,25361,Mens,7,4/10/2023,5.89,8.27,115.17
5818,UK,97365,Womens,6,4/17/2023,-3.6,6.34,67.6
8103,France,11553,Womens,6,7/25/2023,1.41,6.95,66.08
5854,Italy,64848,Mens,8,10/16/2023,-0.04,2.4,88.35
4670,Germany,49634,Womens,12,12/19/2023,9.89,-1.53,91.27
6613,Spain,84929,Mens,7,5/24/2023,7.72,7.81,53.05
3631,France,72502,Mens,11,5/5/2023,1.54,-2.29,23.88
8459,Spain,60043,Womens,5,5/19/2023,0.55,9.38,103.8
3705,Spain,62252,Womens,5,5/5/2023,-1.5,8.5,60.57
6026,Spain,99150,Womens,6,5/12/2023,-3.34,5.15,58.6
8103,Spain,56302,Womens,9,2/12/2024,5.92,4.21,109.54
1971,UK,31067,Mens,9,5/9/2023,-2.88,0.12,42.85
5764,Italy,74338,Womens,5,7/29/2023,-3.83,7.67,113.08
8459,Spain,85894,Mens,10,10/20/2023,4.2,1.36,53.29
5818,Germany,10739,Mens,13,2/29/2024,8.57,-3.53,11.83
6742,Germany,71012,Mens,9,6/26/2023,9.3,4.07,74.5
3247,UK,59057,Mens,7,7/12/2023,8.06,7.63,89.43
6251,UK,99436,Mens,10,9/12/2023,8.13,1.59,21.18
9465,France,27493,Mens,10,1/22/2024,-2.49,-2.33,52.66
3224,France,83275,Mens,12,7/6/2023,7.6,-1.83,36.11
5818,UK,78356,Mens,12,12/12/2023,5.51,-2.81,69.74
3756,Spain,82541,Womens,11,7/15/2023,4.86,-1.21,26.17
9059,Germany,47933,Womens,10,11/29/2023,5.92,2.36,39.81
9059,France,51201,Womens,11,11/21/2023,1.71,-3.15,49.15
8204,France,87825,Mens,6,12/25/2023,-3.19,5.58,84.59
2269,Spain,66081,Womens,10,1/25/2024,2.7,0.28,21.36
1711,Spain,55987,Mens,11,7/30/2023,4.34,-1.48,27.08
6748,Italy,85828,Womens,9,2/16/2024,5.83,3.96,62.61
1346,Italy,74609,Womens,8,6/27/2023,9.54,6.52,76.78
9681,Italy,99260,Womens,10,6/12/2023,5.24,1.96,42.32
6066,UK,90891,Womens,7,11/28/2023,0.3,5.69,42.6
7107,France,35723,Mens,4,12/30/2023,-1.9,9.34,115.57
6389,Spain,21371,Womens,6,12/17/2023,-2.72,6.18,82.72
1649,Italy,10260,Mens,6,10/2/2023,-3.61,5.3,109.56
8432,UK,10381,Mens,9,7/14/2023,5.92,3.12,102.99
3773,Italy,57702,Mens,9,10/31/2023,5.72,2.6,79.85
5085,Germany,43626,Womens,6,4/13/2023,-3.79,5.97,122.21
5466,Spain,74609,Womens,5,12/15/2023,0.61,9.09,133.74
6918,Italy,11053,Mens,13,11/8/2023,7.8,-4.09,48.13
7328,Italy,43226,Womens,9,6/29/2023,-3.8,-0.39,38.44
5931,France,15286,Womens,12,7/5/2023,6.48,-2.11,70.26
5931,France,46402,Womens,10,5/23/2023,0.71,-1.11,50.31
1034,France,85124,Womens,7,12/8/2023,3.67,6.7,46.03
3909,Germany,69946,Womens,9,3/30/2023,4.28,2.36,62.92
9059,Italy,80665,Mens,9,12/28/2023,4.08,2.58,48.0
7958,UK,86054,Mens,7,8/2/2023,-2.66,3.39,65.32
7120,Germany,74707,Mens,7,8/18/2023,-4.97,2.52,51.94
7328,Germany,43816,Womens,12,6/3/2023,9.0,-1.77,57.7
3188,Italy,25585,Womens,9,9/26/2023,3.76,3.13,104.33
7812,Italy,92149,Womens,9,12/12/2023,0.1,1.81,72.92
8372,Italy,97094,Mens,7,10/1/2023,9.72,8.32,80.63
6742,Spain,47910,Womens,7,11/24/2023,6.25,7.61,91.93
2999,France,76379,Womens,9,5/23/2023,0.52,0.54,68.58
1233,Spain,37947,Womens,10,12/24/2023,4.42,1.62,31.96
1148,Spain,92331,Womens,9,6/28/2023,2.97,2.5,29.65
2085,UK,66611,Mens,5,1/7/2024,-3.85,7.14,85.75
7954,UK,42082,Mens,10,1/23/2024,0.49,-1.32,80.92
7346,Spain,54056,Womens,10,3/1/2024,4.38,1.12,70.3
2300,Italy,35671,Mens,10,7/20/2023,0.77,-1.63,57.85
1249,France,70386,Womens,6,6/29/2023,-2.51,5.65,75.16
8754,UK,59981,Womens,5,7/1/2023,-4.49,7.14,91.75
5429,Italy,32398,Womens,9,3/30/2023,3.02,2.25,45.24
9600,Italy,70634,Womens,9,11/4/2023,8.06,4.96,99.22
9170,Spain,87373,Mens,6,10/24/2023,-1.87,6.57,60.96
3909,Germany,34475,Womens,9,2/5/2024,2.73,1.89,61.5
5491,UK,83136,Mens,7,3/25/2023,2.85,5.83,124.03
4217,France,67757,Mens,4,6/8/2023,-2.03,9.84,116.56
7273,Germany,92696,Womens,13,12/11/2023,6.48,-4.15,35.89
5656,UK,71331,Womens,11,9/10/2023,5.25,-0.52,45.84
7345,Spain,64683,Mens,7,9/4/2023,-1.42,5.37,64.0
2067,UK,80665,Mens,9,6/22/2023,-2.58,0.19,88.8
2999,UK,46084,Mens,11,7/25/2023,9.42,-0.16,17.64
5295,Germany,66969,Mens,10,8/25/2023,-3.74,-1.52,43.49
8733,Spain,38347,Womens,10,7/4/2023,2.58,-0.76,33.2
2296,UK,33897,Womens,4,12/9/2023,-4.52,9.14,145.28
8754,Italy,61698,Womens,8,6/3/2023,8.48,7.02,54.23
7652,Italy,26296,Womens,11,1/25/2024,9.8,1.18,27.58
2789,Spain,85266,Mens,7,1/21/2024,1.23,5.38,60.14
8272,UK,94487,Mens,10,11/2/2023,1.68,-1.07,7.25
8036,UK,95618,Mens,9,7/6/2023,-4.63,-0.03,87.94
8637,France,52290,Mens,9,9/9/2023,-0.19,0.42,86.58
3934,Spain,80985,Womens,9,12/21/2023,4.18,3.42,84.44
4027,UK,73547,Mens,5,10/17/2023,1.03,9.07,115.66
2720,Italy,17137,Womens,7,5/1/2023,7.92,7.31,79.03
5466,Germany,94362,Womens,7,11/12/2023,8.74,9.01,121.22
2003,Spain,57422,Mens,7,3/8/2023,-3.26,2.98,28.99
2302,UK,24144,Womens,8,1/11/2024,9.54,5.93,121.48
2996,Spain,95312,Womens,10,7/23/2023,3.87,-0.13,32.01
8210,Italy,39147,Womens,5,3/1/2024,-4.06,7.49,93.92
5959,Germany,95823,Womens,10,11/30/2023,1.25,0.28,51.12
3158,Germany,99760,Mens,8,8/9/2023,5.14,5.09,89.5
5275,Italy,95580,Womens,8,8/31/2023,-2.9,2.8,110.24
4371,Spain,29519,Mens,10,8/3/2023,5.8,1.93,47.44
9167,UK,84929,Mens,8,9/28/2023,8.9,6.39,73.55
9719,France,22432,Mens,8,10/14/2023,9.38,6.39,60.45
3851,Germany,59005,Mens,7,11/3/2023,-2.86,4.15,52.16
5465,Germany,40205,Mens,9,3/27/2023,3.89,2.11,22.21
6075,UK,53370,Mens,11,8/25/2023,3.25,-2.07,45.4
2251,UK,41910,Womens,8,3/18/2023,8.57,5.53,40.88
7704,Spain,41326,Womens,13,3/2/2024,9.35,-4.02,54.08
6871,UK,48372,Mens,8,6/27/2023,6.37,5.8,43.04
5429,France,69542,Mens,11,11/2/2023,0.67,-2.17,61.59
3247,UK,67757,Mens,6,4/12/2023,3.92,8.51,69.25
3510,Spain,40066,Womens,7,10/23/2023,-1.51,4.82,58.7
8754,Italy,27493,Mens,6,12/20/2023,4.14,9.24,69.58
3188,Germany,11489,Womens,9,7/31/2023,4.08,2.59,90.77
5346,France,97519,Mens,6,7/6/2023,-1.32,7.01,88.55
3062,Germany,24822,Mens,11,4/23/2023,5.41,-0.25,68.22
3247,Italy,72662,Womens,6,8/25/2023,5.58,9.11,86.08
1567,Spain,92946,Mens,9,6/2/2023,7.72,5.05,78.55
6251,Germany,21505,Mens,10,11/10/2023,-2.42,-1.91,79.42
2085,Germany,73869,Womens,11,12/30/2023,-3.38,-4.57,7.75
3188,UK,19461,Womens,7,2/28/2024,2.36,6.24,65.77
7162,Italy,59411,Mens,12,8/23/2023,5.4,-2.77,27.0
8643,France,38047,Mens,8,11/18/2023,-1.96,2.59,83.32
8372,UK,92193,Womens,9,12/4/2023,-1.07,-0.02,92.87
9719,France,68521,Womens,4,9/27/2023,-4.09,9.3,114.48
4137,UK,66619,Womens,10,12/8/2023,-0.51,-1.75,52.33
6075,France,71022,Womens,12,4/1/2023,1.8,-3.36,46.28
8272,Germany,71903,Mens,10,8/2/2023,2.87,0.23,53.62
4371,Germany,17894,Womens,11,5/13/2023,-0.05,-3.16,37.86
3933,France,15286,Womens,6,9/11/2023,-2.33,6.35,110.15
3773,Italy,14060,Mens,5,12/3/2023,-4.5,8.15,82.76
4866,UK,65330,Womens,11,10/5/2023,-2.3,-3.79,55.69
7958,France,99436,Mens,8,5/30/2023,7.91,5.39,47.64
6748,Italy,47803,Mens,10,7/27/2023,9.73,3.25,92.19
3454,Spain,65620,Womens,5,9/7/2023,1.36,8.66,129.72
1390,Germany,10228,Womens,6,10/22/2023,2.8,8.55,98.74
9719,Spain,21973,Womens,9,3/10/2023,-3.62,-1.2,53.7
1721,Spain,23627,Womens,10,10/19/2023,-4.45,-2.46,65.84
8643,UK,61650,Mens,11,6/28/2023,5.63,-0.47,16.06
6185,Spain,52290,Mens,5,11/24/2023,-1.34,7.98,89.93
2304,Italy,21505,Mens,6,2/27/2024,1.26,7.11,102.24
3510,Spain,39472,Womens,10,7/27/2023,-3.26,-1.98,82.41
7107,France,39104,Mens,6,2/23/2024,7.18,9.9,64.79
